category,category_image_url,name,slug,image_url,gallery_image_urls,features,overview,technical_info,regular_price,sale_price,is_active,meta_title,meta_description,meta_keywords,sku_title,sku_id,sku_quantity,sku_shipping_status,sku_weight
Consumables,https://images.unsplash.com/photo-1584036561566-baf8f5f1b144?auto=format&fit=crop&q=80&w=600,JKR Compact Sterilizer Model-0269,jkr-jkr-compact-sterilizer-model-0269-269,https://images.unsplash.com/photo-1550624559-4bae04422ddc?auto=format&fit=crop&q=80&w=800,"https://images.unsplash.com/photo-1516549655169-df83a0774514?auto=format&fit=crop&q=80&w=800,https://images.unsplash.com/photo-1631815541542-e5510659359e?auto=format&fit=crop&q=80&w=800","CE Certified
ISO Standard
High Durability","The JKR Compact Sterilizer Model-0269 represents the pinnacle of Consumables technology, offering unmatched reliability.","Dimensions: 31x22cm
Voltage: 110-240V
Warranty: 2 Years",9380,8442.0,TRUE,JKR Compact Sterilizer Model-0269 | Buy Professional Sterilizer Online,Looking for JKR Compact Sterilizer Model-0269? We offer the best prices on Consumables in the UAE. Fast delivery and warranty included.,"Consumables, Sterilizer, JKR International, Buy Online",Standard Package,JKR-PROD-0269-SKU,979,available,2.5
Consumables,https://images.unsplash.com/photo-1584036561566-baf8f5f1b144?auto=format&fit=crop&q=80&w=600,JKR Elite Analyzer Model-0270,jkr-jkr-elite-analyzer-model-0270-270,https://images.unsplash.com/photo-1582719478250-c89cae4dc85b?auto=format&fit=crop&q=80&w=800,"https://images.unsplash.com/photo-1584036561566-baf8f5f1b144?auto=format&fit=crop&q=80&w=800,https://images.unsplash.com/photo-1550624559-4bae04422ddc?auto=format&fit=crop&q=80&w=800","CE Certified
ISO Standard
High Durability","The JKR Elite Analyzer Model-0270 represents the pinnacle of Consumables technology, offering unmatched reliability.","Dimensions: 20x39cm
Voltage: 110-240V
Warranty: 2 Years",6977,6279.3,TRUE,JKR Elite Analyzer Model-0270 | Buy Professional Analyzer Online,Looking for JKR Elite Analyzer Model-0270? We offer the best prices on Consumables in the UAE. Fast delivery and warranty included.,"Consumables, Analyzer, JKR International, Buy Online",Standard Package,JKR-PROD-0270-SKU,783,available,2.5
Medical Equipment,https://images.unsplash.com/photo-1516549655169-df83a0774514?auto=format&fit=crop&q=80&w=600,JKR Pro Analyzer Model-0271,jkr-jkr-pro-analyzer-model-0271-271,https://images.unsplash.com/photo-1631815541542-e5510659359e?auto=format&fit=crop&q=80&w=800,"https://images.unsplash.com/photo-1516549655169-df83a0774514?auto=format&fit=crop&q=80&w=800,https://images.unsplash.com/photo-1631549916768-4119cb21fa04?auto=format&fit=crop&q=80&w=800,https://images.unsplash.com/photo-1550624559-4bae04422ddc?auto=format&fit=crop&q=80&w=800","CE Certified
ISO Standard
High Durability","The JKR Pro Analyzer Model-0271 represents the pinnacle of Medical Equipment technology, offering unmatched reliability.","Dimensions: 28x48cm
Voltage: 110-240V
Warranty: 2 Years",5116,4604.4,TRUE,JKR Pro Analyzer Model-0271 | Buy Professional Analyzer Online,Looking for JKR Pro Analyzer Model-0271? We offer the best prices on Medical Equipment in the UAE. Fast delivery and warranty included.,"Medical Equipment, Analyzer, JKR International, Buy Online",Standard Package,JKR-PROD-0271-SKU,720,available,2.5
Laboratory,https://images.unsplash.com/photo-1612349317150-e413f289d05e?auto=format&fit=crop&q=80&w=600,JKR Pro Cart Model-0272,jkr-jkr-pro-cart-model-0272-272,https://images.unsplash.com/photo-1584036561566-baf8f5f1b144?auto=format&fit=crop&q=80&w=800,"https://images.unsplash.com/photo-1550624559-4bae04422ddc?auto=format&fit=crop&q=80&w=800,https://images.unsplash.com/photo-1612349317150-e413f289d05e?auto=format&fit=crop&q=80&w=800,https://images.unsplash.com/photo-1516549655169-df83a0774514?auto=format&fit=crop&q=80&w=800","CE Certified
ISO Standard
High Durability","The JKR Pro Cart Model-0272 represents the pinnacle of Laboratory technology, offering unmatched reliability.","Dimensions: 59x52cm
Voltage: 110-240V
Warranty: 2 Years",7593,6833.7,TRUE,JKR Pro Cart Model-0272 | Buy Professional Cart Online,Looking for JKR Pro Cart Model-0272? We offer the best prices on Laboratory in the UAE. Fast delivery and warranty included.,"Laboratory, Cart, JKR International, Buy Online",Standard Package,JKR-PROD-0272-SKU,580,available,2.5
Consumables,https://images.unsplash.com/photo-1584036561566-baf8f5f1b144?auto=format&fit=crop&q=80&w=600,JKR Elite Analyzer Model-0273,jkr-jkr-elite-analyzer-model-0273-273,https://images.unsplash.com/photo-1631815541542-e5510659359e?auto=format&fit=crop&q=80&w=800,"https://images.unsplash.com/photo-1516549655169-df83a0774514?auto=format&fit=crop&q=80&w=800,https://images.unsplash.com/photo-1516549655169-df83a0774514?auto=format&fit=crop&q=80&w=800,https://images.unsplash.com/photo-1584308666744-24d5c474f2ae?auto=format&fit=crop&q=80&w=800","CE Certified
ISO Standard
High Durability","The JKR Elite Analyzer Model-0273 represents the pinnacle of Consumables technology, offering unmatched reliability.","Dimensions: 37x41cm
Voltage: 110-240V
Warranty: 2 Years",1679,1511.1,TRUE,JKR Elite Analyzer Model-0273 | Buy Professional Analyzer Online,Looking for JKR Elite Analyzer Model-0273? We offer the best prices on Consumables in the UAE. Fast delivery and warranty included.,"Consumables, Analyzer, JKR International, Buy Online",Standard Package,JKR-PROD-0273-SKU,912,available,2.5
Medical Equipment,https://images.unsplash.com/photo-1516549655169-df83a0774514?auto=format&fit=crop&q=80&w=600,JKR Precision Cart Model-0274,jkr-jkr-precision-cart-model-0274-274,https://images.unsplash.com/photo-1516549655169-df83a0774514?auto=format&fit=crop&q=80&w=800,"https://images.unsplash.com/photo-1550624559-4bae04422ddc?auto=format&fit=crop&q=80&w=800,https://images.unsplash.com/photo-1516549655169-df83a0774514?auto=format&fit=crop&q=80&w=800,https://images.unsplash.com/photo-1516549655169-df83a0774514?auto=format&fit=crop&q=80&w=800","CE Certified
ISO Standard
High Durability","The JKR Precision Cart Model-0274 represents the pinnacle of Medical Equipment technology, offering unmatched reliability.","Dimensions: 87x21cm
Voltage: 110-240V
Warranty: 2 Years",2908,2617.2,TRUE,JKR Precision Cart Model-0274 | Buy Professional Cart Online,Looking for JKR Precision Cart Model-0274? We offer the best prices on Medical Equipment in the UAE. Fast delivery and warranty included.,"Medical Equipment, Cart, JKR International, Buy Online",Standard Package,JKR-PROD-0274-SKU,668,available,2.5
Surgical Supplies,https://images.unsplash.com/photo-1581594693702-fbdc51b2ad46?auto=format&fit=crop&q=80&w=600,JKR Compact Analyzer Model-0275,jkr-jkr-compact-analyzer-model-0275-275,https://images.unsplash.com/photo-1550624559-4bae04422ddc?auto=format&fit=crop&q=80&w=800,"https://images.unsplash.com/photo-1584308666744-24d5c474f2ae?auto=format&fit=crop&q=80&w=800,https://images.unsplash.com/photo-1582719478250-c89cae4dc85b?auto=format&fit=crop&q=80&w=800","CE Certified
ISO Standard
High Durability","The JKR Compact Analyzer Model-0275 represents the pinnacle of Surgical Supplies technology, offering unmatched reliability.","Dimensions: 22x86cm
Voltage: 110-240V
Warranty: 2 Years",8258,7432.2,TRUE,JKR Compact Analyzer Model-0275 | Buy Professional Analyzer Online,Looking for JKR Compact Analyzer Model-0275? We offer the best prices on Surgical Supplies in the UAE. Fast delivery and warranty included.,"Surgical Supplies, Analyzer, JKR International, Buy Online",Standard Package,JKR-PROD-0275-SKU,994,available,2.5
Diagnostic Tools,https://images.unsplash.com/photo-1550624559-4bae04422ddc?auto=format&fit=crop&q=80&w=600,JKR Precision Light Model-0276,jkr-jkr-precision-light-model-0276-276,https://images.unsplash.com/photo-1516549655169-df83a0774514?auto=format&fit=crop&q=80&w=800,"https://images.unsplash.com/photo-1631549916768-4119cb21fa04?auto=format&fit=crop&q=80&w=800,https://images.unsplash.com/photo-1584036561566-baf8f5f1b144?auto=format&fit=crop&q=80&w=800","CE Certified
ISO Standard
High Durability","The JKR Precision Light Model-0276 represents the pinnacle of Diagnostic Tools technology, offering unmatched reliability.","Dimensions: 61x62cm
Voltage: 110-240V
Warranty: 2 Years",6663,5996.7,TRUE,JKR Precision Light Model-0276 | Buy Professional Light Online,Looking for JKR Precision Light Model-0276? We offer the best prices on Diagnostic Tools in the UAE. Fast delivery and warranty included.,"Diagnostic Tools, Light, JKR International, Buy Online",Standard Package,JKR-PROD-0276-SKU,111,available,2.5
Diagnostic Tools,https://images.unsplash.com/photo-1550624559-4bae04422ddc?auto=format&fit=crop&q=80&w=600,JKR Advanced Sterilizer Model-0277,jkr-jkr-advanced-sterilizer-model-0277-277,https://images.unsplash.com/photo-1576091160550-217359f4ecf8?auto=format&fit=crop&q=80&w=800,"https://images.unsplash.com/photo-1576091160550-217359f4ecf8?auto=format&fit=crop&q=80&w=800,https://images.unsplash.com/photo-1516549655169-df83a0774514?auto=format&fit=crop&q=80&w=800,https://images.unsplash.com/photo-1631815541542-e5510659359e?auto=format&fit=crop&q=80&w=800","CE Certified
ISO Standard
High Durability","The JKR Advanced Sterilizer Model-0277 represents the pinnacle of Diagnostic Tools technology, offering unmatched reliability.","Dimensions: 68x62cm
Voltage: 110-240V
Warranty: 2 Years",9748,8773.2,TRUE,JKR Advanced Sterilizer Model-0277 | Buy Professional Sterilizer Online,Looking for JKR Advanced Sterilizer Model-0277? We offer the best prices on Diagnostic Tools in the UAE. Fast delivery and warranty included.,"Diagnostic Tools, Sterilizer, JKR International, Buy Online",Standard Package,JKR-PROD-0277-SKU,573,available,2.5
Medical Equipment,https://images.unsplash.com/photo-1516549655169-df83a0774514?auto=format&fit=crop&q=80&w=600,JKR Smart Dispenser Model-0278,jkr-jkr-smart-dispenser-model-0278-278,https://images.unsplash.com/photo-1584036561566-baf8f5f1b144?auto=format&fit=crop&q=80&w=800,"https://images.unsplash.com/photo-1576091160550-217359f4ecf8?auto=format&fit=crop&q=80&w=800,https://images.unsplash.com/photo-1582719478250-c89cae4dc85b?auto=format&fit=crop&q=80&w=800","CE Certified
ISO Standard
High Durability","The JKR Smart Dispenser Model-0278 represents the pinnacle of Medical Equipment technology, offering unmatched reliability.","Dimensions: 89x60cm
Voltage: 110-240V
Warranty: 2 Years",4443,3998.7,TRUE,JKR Smart Dispenser Model-0278 | Buy Professional Dispenser Online,Looking for JKR Smart Dispenser Model-0278? We offer the best prices on Medical Equipment in the UAE. Fast delivery and warranty included.,"Medical Equipment, Dispenser, JKR International, Buy Online",Standard Package,JKR-PROD-0278-SKU,25,available,2.5
Diagnostic Tools,https://images.unsplash.com/photo-1550624559-4bae04422ddc?auto=format&fit=crop&q=80&w=600,JKR Elite Analyzer Model-0279,jkr-jkr-elite-analyzer-model-0279-279,https://images.unsplash.com/photo-1612349317150-e413f289d05e?auto=format&fit=crop&q=80&w=800,"https://images.unsplash.com/photo-1516549655169-df83a0774514?auto=format&fit=crop&q=80&w=800,https://images.unsplash.com/photo-1612349317150-e413f289d05e?auto=format&fit=crop&q=80&w=800","CE Certified
ISO Standard
High Durability","The JKR Elite Analyzer Model-0279 represents the pinnacle of Diagnostic Tools technology, offering unmatched reliability.","Dimensions: 25x29cm
Voltage: 110-240V
Warranty: 2 Years",3926,3533.4,TRUE,JKR Elite Analyzer Model-0279 | Buy Professional Analyzer Online,Looking for JKR Elite Analyzer Model-0279? We offer the best prices on Diagnostic Tools in the UAE. Fast delivery and warranty included.,"Diagnostic Tools, Analyzer, JKR International, Buy Online",Standard Package,JKR-PROD-0279-SKU,907,available,2.5
Laboratory,https://images.unsplash.com/photo-1612349317150-e413f289d05e?auto=format&fit=crop&q=80&w=600,JKR Smart Ventilator Model-0280,jkr-jkr-smart-ventilator-model-0280-280,https://images.unsplash.com/photo-1631549916768-4119cb21fa04?auto=format&fit=crop&q=80&w=800,"https://images.unsplash.com/photo-1631549916768-4119cb21fa04?auto=format&fit=crop&q=80&w=800,https://images.unsplash.com/photo-1584036561566-baf8f5f1b144?auto=format&fit=crop&q=80&w=800","CE Certified
ISO Standard
High Durability","The JKR Smart Ventilator Model-0280 represents the pinnacle of Laboratory technology, offering unmatched reliability.","Dimensions: 49x56cm
Voltage: 110-240V
Warranty: 2 Years",7950,7155.0,TRUE,JKR Smart Ventilator Model-0280 | Buy Professional Ventilator Online,Looking for JKR Smart Ventilator Model-0280? We offer the best prices on Laboratory in the UAE. Fast delivery and warranty included.,"Laboratory, Ventilator, JKR International, Buy Online",Standard Package,JKR-PROD-0280-SKU,766,available,2.5
Consumables,https://images.unsplash.com/photo-1584036561566-baf8f5f1b144?auto=format&fit=crop&q=80&w=600,JKR Compact Dispenser Model-0281,jkr-jkr-compact-dispenser-model-0281-281,https://images.unsplash.com/photo-1516549655169-df83a0774514?auto=format&fit=crop&q=80&w=800,"https://images.unsplash.com/photo-1631815541542-e5510659359e?auto=format&fit=crop&q=80&w=800,https://images.unsplash.com/photo-1550624559-4bae04422ddc?auto=format&fit=crop&q=80&w=800,https://images.unsplash.com/photo-1581594693702-fbdc51b2ad46?auto=format&fit=crop&q=80&w=800","CE Certified
ISO Standard
High Durability","The JKR Compact Dispenser Model-0281 represents the pinnacle of Consumables technology, offering unmatched reliability.","Dimensions: 24x48cm
Voltage: 110-240V
Warranty: 2 Years",3566,3209.4,TRUE,JKR Compact Dispenser Model-0281 | Buy Professional Dispenser Online,Looking for JKR Compact Dispenser Model-0281? We offer the best prices on Consumables in the UAE. Fast delivery and warranty included.,"Consumables, Dispenser, JKR International, Buy Online",Standard Package,JKR-PROD-0281-SKU,542,available,2.5
Laboratory,https://images.unsplash.com/photo-1612349317150-e413f289d05e?auto=format&fit=crop&q=80&w=600,JKR Advanced Cart Model-0282,jkr-jkr-advanced-cart-model-0282-282,https://images.unsplash.com/photo-1584036561566-baf8f5f1b144?auto=format&fit=crop&q=80&w=800,"https://images.unsplash.com/photo-1576091160550-217359f4ecf8?auto=format&fit=crop&q=80&w=800,https://images.unsplash.com/photo-1631549916768-4119cb21fa04?auto=format&fit=crop&q=80&w=800","CE Certified
ISO Standard
High Durability","The JKR Advanced Cart Model-0282 represents the pinnacle of Laboratory technology, offering unmatched reliability.","Dimensions: 24x41cm
Voltage: 110-240V
Warranty: 2 Years",9024,8121.6,TRUE,JKR Advanced Cart Model-0282 | Buy Professional Cart Online,Looking for JKR Advanced Cart Model-0282? We offer the best prices on Laboratory in the UAE. Fast delivery and warranty included.,"Laboratory, Cart, JKR International, Buy Online",Standard Package,JKR-PROD-0282-SKU,786,available,2.5
Diagnostic Tools,https://images.unsplash.com/photo-1550624559-4bae04422ddc?auto=format&fit=crop&q=80&w=600,JKR Pro Cart Model-0283,jkr-jkr-pro-cart-model-0283-283,https://images.unsplash.com/photo-1584036561566-baf8f5f1b144?auto=format&fit=crop&q=80&w=800,"https://images.unsplash.com/photo-1576091160550-217359f4ecf8?auto=format&fit=crop&q=80&w=800,https://images.unsplash.com/photo-1584036561566-baf8f5f1b144?auto=format&fit=crop&q=80&w=800,https://images.unsplash.com/photo-1576091160550-217359f4ecf8?auto=format&fit=crop&q=80&w=800","CE Certified
ISO Standard
High Durability","The JKR Pro Cart Model-0283 represents the pinnacle of Diagnostic Tools technology, offering unmatched reliability.","Dimensions: 100x28cm
Voltage: 110-240V
Warranty: 2 Years",6561,5904.9,TRUE,JKR Pro Cart Model-0283 | Buy Professional Cart Online,Looking for JKR Pro Cart Model-0283? We offer the best prices on Diagnostic Tools in the UAE. Fast delivery and warranty included.,"Diagnostic Tools, Cart, JKR International, Buy Online",Standard Package,JKR-PROD-0283-SKU,244,available,2.5
Home Care,https://images.unsplash.com/photo-1631549916768-4119cb21fa04?auto=format&fit=crop&q=80&w=600,JKR Eco Analyzer Model-0284,jkr-jkr-eco-analyzer-model-0284-284,https://images.unsplash.com/photo-1582719478250-c89cae4dc85b?auto=format&fit=crop&q=80&w=800,"https://images.unsplash.com/photo-1550624559-4bae04422ddc?auto=format&fit=crop&q=80&w=800,https://images.unsplash.com/photo-1581594693702-fbdc51b2ad46?auto=format&fit=crop&q=80&w=800,https://images.unsplash.com/photo-1584308666744-24d5c474f2ae?auto=format&fit=crop&q=80&w=800","CE Certified
ISO Standard
High Durability","The JKR Eco Analyzer Model-0284 represents the pinnacle of Home Care technology, offering unmatched reliability.","Dimensions: 78x72cm
Voltage: 110-240V
Warranty: 2 Years",8487,7638.3,TRUE,JKR Eco Analyzer Model-0284 | Buy Professional Analyzer Online,Looking for JKR Eco Analyzer Model-0284? We offer the best prices on Home Care in the UAE. Fast delivery and warranty included.,"Home Care, Analyzer, JKR International, Buy Online",Standard Package,JKR-PROD-0284-SKU,491,available,2.5
Diagnostic Tools,https://images.unsplash.com/photo-1550624559-4bae04422ddc?auto=format&fit=crop&q=80&w=600,JKR Ultra Ventilator Model-0285,jkr-jkr-ultra-ventilator-model-0285-285,https://images.unsplash.com/photo-1584036561566-baf8f5f1b144?auto=format&fit=crop&q=80&w=800,"https://images.unsplash.com/photo-1612349317150-e413f289d05e?auto=format&fit=crop&q=80&w=800,https://images.unsplash.com/photo-1612349317150-e413f289d05e?auto=format&fit=crop&q=80&w=800,https://images.unsplash.com/photo-1631815541542-e5510659359e?auto=format&fit=crop&q=80&w=800","CE Certified
ISO Standard
High Durability","The JKR Ultra Ventilator Model-0285 represents the pinnacle of Diagnostic Tools technology, offering unmatched reliability.","Dimensions: 74x76cm
Voltage: 110-240V
Warranty: 2 Years",6018,5416.2,TRUE,JKR Ultra Ventilator Model-0285 | Buy Professional Ventilator Online,Looking for JKR Ultra Ventilator Model-0285? We offer the best prices on Diagnostic Tools in the UAE. Fast delivery and warranty included.,"Diagnostic Tools, Ventilator, JKR International, Buy Online",Standard Package,JKR-PROD-0285-SKU,32,available,2.5
